X,Y,PM25
-6.75,57.95,2.7
-6.75,57.85,3.6
-6.75,57.45,4.8
-6.75,57.35,2.4
-6.75,56.55,3.9
-6.75,55.15,4.6
-6.75,55.05,4.7
-6.75,54.95,4.4
-6.75,54.85,5.7
-6.75,54.75,5
-6.75,54.65,6.1
-6.75,54.55,7.4
-6.75,54.45,7.5
-6.75,54.35,7.1
-6.75,54.25,7.3
-6.75,54.15,6.1
-6.75,54.05,6.7
-6.75,53.95,5.8
-6.75,53.85,6
-6.75,53.75,4.7
-6.75,53.65,4.4
-6.75,53.55,4.5
-6.75,53.45,4.4
-6.75,53.35,4.5
-6.75,53.25,4.8
-6.75,53.15,4.6
-6.75,53.05,5.6
-6.75,52.95,4.5
-6.75,52.85,4.7
-6.75,52.75,5.2
-6.75,52.65,5.7
-6.75,52.55,5.8
-6.75,52.45,5.9
-6.75,52.35,6.1
-6.75,52.25,6.8
-6.65,58.35,3.5
-6.65,58.25,3.7
-6.65,58.15,3.4
-6.65,58.05,2.4
-6.65,57.95,2.7
-6.65,57.85,3
-6.65,57.55,3.5
-6.65,57.45,2.6
-6.65,57.35,4.5
-6.65,56.65,6.1
-6.65,56.55,2.2
-6.65,55.15,4.7
-6.65,55.05,4.9
-6.65,54.95,4.5
-6.65,54.85,5.5
-6.65,54.75,5.3
-6.65,54.65,6.3
-6.65,54.55,7.5
-6.65,54.45,7.6
-6.65,54.35,7.6
-6.65,54.25,6.7
-6.65,54.15,6.3
-6.65,54.05,6.3
-6.65,53.95,6.2
-6.65,53.85,6.2
-6.65,53.75,4.7
-6.65,53.65,4.9
-6.65,53.55,4.9
-6.65,53.45,4.6
-6.65,53.35,4.8
-6.65,53.25,5.1
-6.65,53.15,5.4
-6.65,53.05,4.5
-6.65,52.95,4.3
-6.65,52.85,4.4
-6.65,52.75,5.2
-6.65,52.65,5.4
-6.65,52.55,5.5
-6.65,52.45,6.5
-6.65,52.35,6.5
-6.65,52.25,7.9
-6.55,58.35,3.3
-6.55,58.25,3
-6.55,58.15,3.2
-6.55,58.05,2.8
-6.55,57.95,2.7
-6.55,57.55,2.3
-6.55,57.45,2.5
-6.55,57.35,2.8
-6.55,57.05,4.9
-6.55,56.65,5.6
-6.55,56.55,2.2
-6.55,55.25,6.8
-6.55,55.15,4.9
-6.55,55.05,5
-6.55,54.95,4.4
-6.55,54.85,4.4
-6.55,54.75,5
-6.55,54.65,5.2
-6.55,54.55,5.7
-6.55,54.45,6.5
-6.55,54.35,6
-6.55,54.25,5.8
-6.55,54.15,6.4
-6.55,54.05,6.4
-6.55,53.95,6.3
-6.55,53.85,6.1
-6.55,53.75,5.2
-6.55,53.65,5.7
-6.55,53.55,5.2
-6.55,53.45,5
-6.55,53.35,5.1
-6.55,53.25,5.1
-6.55,53.15,4.8
-6.55,53.05,4.9
-6.55,52.95,4.6
-6.55,52.85,4.9
-6.55,52.75,5
-6.55,52.65,5.4
-6.55,52.55,5.6
-6.55,52.45,7.5
-6.55,52.35,6.8
-6.55,52.25,5.5
-6.55,52.15,7.2
-6.45,58.45,2
-6.45,58.35,3.3
-6.45,58.25,3.2
-6.45,58.15,3.6
-6.45,58.05,2.8
-6.45,57.95,2.5
-6.45,57.65,2.7
-6.45,57.55,2.7
-6.45,57.45,2.2
-6.45,57.35,2.7
-6.45,57.25,2.6
-6.45,57.05,1.5
-6.45,56.65,2.5
-6.45,56.35,4.2
-6.45,55.85,4
-6.45,55.75,5.1
-6.45,55.65,2.7
-6.45,55.25,7.5
-6.45,55.15,5.3
-6.45,55.05,5
-6.45,54.95,4.8
-6.45,54.85,4.6
-6.45,54.75,5
-6.45,54.55,6.8
-6.45,54.45,6.4
-6.45,54.35,6.5
-6.45,54.25,6
-6.45,54.15,6.3
-6.45,54.05,6
-6.45,53.95,6
-6.45,53.85,6.5
-6.45,53.75,5.9
-6.45,53.65,5.1
-6.45,53.55,5.2
-6.45,53.45,5.1
-6.45,53.35,5.7
-6.45,53.25,4.9
-6.45,53.15,4
-6.45,53.05,4.2
-6.45,52.95,4.1
-6.45,52.85,4.7
-6.45,52.75,5.1
-6.45,52.65,5.1
-6.45,52.55,5.7
-6.45,52.45,5.8
-6.45,52.35,6.9
-6.45,52.25,7.4
-6.45,52.15,5
-6.35,58.45,1.4
-6.35,58.35,4.1
-6.35,58.25,2
-6.35,58.15,2.8
-6.35,58.05,3
-6.35,57.65,1.6
-6.35,57.55,2.9
-6.35,57.45,3.3
-6.35,57.35,2.7
-6.35,57.25,1.7
-6.35,57.15,1.3
-6.35,57.05,1.4
-6.35,56.95,3.6
-6.35,56.55,1.9
-6.35,56.35,2.8
-6.35,56.25,1.7
-6.35,55.85,3
-6.35,55.75,5.3
-6.35,55.65,4.5
-6.35,55.25,5.5
-6.35,55.15,5.8
-6.35,55.05,4.3
-6.35,54.95,4.4
-6.35,54.85,5.3
-6.35,54.75,5.6
-6.35,54.55,6.5
-6.35,54.45,6.6
-6.35,54.35,5.8
-6.35,54.25,6
-6.35,54.15,6.3
-6.35,54.05,5.5
-6.35,53.95,5
-6.35,53.85,5.1
-6.35,53.75,5.1
-6.35,53.65,4.8
-6.35,53.55,5
-6.35,53.45,5.3
-6.35,53.35,6.7
-6.35,53.25,5.4
-6.35,53.15,4
-6.35,53.05,3.7
-6.35,52.95,4
-6.35,52.85,4.5
-6.35,52.75,5.3
-6.35,52.65,5.8
-6.35,52.55,6.1
-6.35,52.45,5.9
-6.35,52.35,5.5
-6.35,52.25,7.3
-6.35,52.15,5.1
-6.35,49.95,12.2
-6.25,58.45,1.4
-6.25,58.35,3.3
-6.25,58.25,1.6
-6.25,58.15,1.2
-6.25,57.65,2.5
-6.25,57.55,2.7
-6.25,57.45,2.6
-6.25,57.35,2.4
-6.25,57.25,1.7
-6.25,57.15,1.4
-6.25,57.05,1.4
-6.25,56.95,1.6
-6.25,56.85,4
-6.25,56.75,2.4
-6.25,56.65,2.3
-6.25,56.55,2.7
-6.25,56.45,1.8
-6.25,56.35,3.7
-6.25,56.25,2.1
-6.25,56.05,6.9
-6.25,55.95,3.7
-6.25,55.85,4.3
-6.25,55.75,4.5
-6.25,55.65,4.2
-6.25,55.55,2.7
-6.25,55.35,2.2
-6.25,55.25,4.3
-6.25,55.15,4.8
-6.25,55.05,5.4
-6.25,54.95,4.4
-6.25,54.85,4.7
-6.25,54.75,5.8
-6.25,54.65,5.3
-6.25,54.55,5.8
-6.25,54.45,6.7
-6.25,54.35,5.4
-6.25,54.25,5.4
-6.25,54.15,6.2
-6.25,54.05,6.8
-6.25,53.95,4.7
-6.25,53.85,4.5
-6.25,53.75,5.3
-6.25,53.65,5.4
-6.25,53.55,5.2
-6.25,53.45,5.3
-6.25,53.35,7.3
-6.25,53.25,5.6
-6.25,53.15,4.2
-6.25,53.05,3.8
-6.25,52.95,4.4
-6.25,52.85,5
-6.25,52.75,5.5
-6.25,52.65,4.9
-6.25,52.55,5.7
-6.25,52.45,5.6
-6.25,49.95,10.3
-6.15,58.45,3.3
-6.15,58.35,2.9
-6.15,58.25,3.1
-6.15,57.65,3.1
-6.15,57.55,1.9
-6.15,57.45,2.6
-6.15,57.35,1.4
-6.15,57.25,1.7
-6.15,57.15,2.2
-6.15,56.95,1.3
-6.15,56.85,1.2
-6.15,56.75,2.1
-6.15,56.65,2.5
-6.15,56.55,2.5
-6.15,56.45,2.8
-6.15,56.35,2.5
-6.15,56.25,2.1
-6.15,56.15,2.1
-6.15,56.05,1.9
-6.15,55.95,3.3
-6.15,55.85,7
-6.15,55.75,3.3
-6.15,55.65,4.2
-6.15,55.25,4.4
-6.15,55.15,4.9
-6.15,55.05,4.4
-6.15,54.95,4.7
-6.15,54.85,5
-6.15,54.75,6
-6.15,54.65,4.4
-6.15,54.55,7
-6.15,54.45,6.3
-6.15,54.35,5.4
-6.15,54.25,6
-6.15,54.15,6.7
-6.15,54.05,4.9
-6.15,53.95,3.2
-6.15,53.65,4.8
-6.15,53.55,6.4
-6.15,53.45,6.3
-6.15,53.35,6.3
-6.15,53.25,4.9
-6.15,53.15,4
-6.15,53.05,4.9
-6.15,52.95,4.7
-6.15,52.85,5.4
-6.15,52.75,5.9
-6.05,57.45,1
-6.05,57.35,2.4
-6.05,57.15,4.1
-6.05,57.05,1.4
-6.05,56.75,2.2
-6.05,56.65,2
-6.05,56.55,1.3
-6.05,56.45,1.6
-6.05,56.35,1
-6.05,56.25,1.9
-6.05,55.95,3.7
-6.05,55.85,4.4
-6.05,55.75,4.1
-6.05,55.65,4
-6.05,55.15,4.2
-6.05,55.05,3.8
-6.05,54.95,5
-6.05,54.85,5.2
-6.05,54.75,5.3
-6.05,54.65,5.6
-6.05,54.55,7
-6.05,54.45,6.3
-6.05,54.35,5.9
-6.05,54.25,5.9
-6.05,54.15,5.8
-6.05,54.05,6.9
-6.05,53.55,8.2
-6.05,53.35,5.2
-6.05,53.15,5
-6.05,53.05,4.8
-6.05,52.95,5.4
-6.05,52.85,6.5
-5.95,57.55,2.2
-5.95,57.45,1.5
-5.95,57.35,3.9
-5.95,57.25,3.2
-5.95,57.15,4.9
-5.95,57.05,4.3
-5.95,56.85,1.5
-5.95,56.75,2.4
-5.95,56.65,1.7
-5.95,56.55,1
-5.95,56.45,1.4
-5.95,56.35,1.6
-5.95,56.05,5.3
-5.95,55.95,3.5
-5.95,55.85,7.3
-5.95,55.05,3
-5.95,54.95,5.2
-5.95,54.85,4.4
-5.95,54.75,6.1
-5.95,54.65,5.8
-5.95,54.55,5.9
-5.95,54.45,6.3
-5.95,54.35,5.9
-5.95,54.25,5.3
-5.95,54.15,6.2
-5.95,54.05,7
-5.85,57.55,5.6
-5.85,57.45,4.4
-5.85,57.35,4.6
-5.85,57.25,4.6
-5.85,57.15,3
-5.85,57.05,4.3
-5.85,56.95,1.4
-5.85,56.85,3.8
-5.85,56.75,2.3
-5.85,56.65,2.3
-5.85,56.55,6.3
-5.85,56.45,1.5
-5.85,56.35,2.1
-5.85,56.05,6.7
-5.85,55.95,3
-5.85,55.85,3.2
-5.85,54.95,4.8
-5.85,54.85,4.5
-5.85,54.75,5.7
-5.85,54.65,6
-5.85,54.55,6.6
-5.85,54.45,7.6
-5.85,54.35,5.5
-5.85,54.25,5.5
-5.85,54.15,5.3
-5.75,57.85,3.9
-5.75,57.75,3.4
-5.75,57.65,4.4
-5.75,57.55,5.8
-5.75,57.45,4.7
-5.75,57.35,4
-5.75,57.25,3
-5.75,57.15,1.9
-5.75,57.05,1.4
-5.75,56.95,1.6
-5.75,56.85,3.8
-5.75,56.75,3.3
-5.75,56.65,3.1
-5.75,56.55,3.1
-5.75,56.35,1
-5.75,56.25,1.3
-5.75,56.15,3.2
-5.75,56.05,7
-5.75,55.75,3.6
-5.75,55.65,6.4
-5.75,55.45,6.4
-5.75,55.35,4.7
-5.75,55.25,2.4
-5.75,54.85,4.4
-5.75,54.75,4.8
-5.75,54.65,5.1
-5.75,54.55,6.9
-5.75,54.45,6.6
-5.75,54.35,7.4
-5.75,54.25,6.8
-5.75,50.05,8.8
-5.65,57.95,1.8
-5.65,57.85,4.8
-5.65,57.75,4.2
-5.65,57.65,4.2
-5.65,57.55,3.8
-5.65,57.45,7
-5.65,57.35,2.8
-5.65,57.25,3.2
-5.65,57.15,1.8
-5.65,57.05,1.3
-5.65,56.95,1.4
-5.65,56.85,0.8
-5.65,56.75,3
-5.65,56.65,3
-5.65,56.55,1.2
-5.65,56.35,1.4
-5.65,56.25,2.3
-5.65,56.15,4.4
-5.65,56.05,7
-5.65,55.95,3.7
-5.65,55.85,5.4
-5.65,55.75,5.7
-5.65,55.65,5.7
-5.65,55.55,4.5
-5.65,55.45,4.2
-5.65,55.35,4.7
-5.65,54.85,3.3
-5.65,54.75,5
-5.65,54.65,5.7
-5.65,54.55,5.5
-5.65,54.45,6
-5.65,54.35,8.8
-5.65,54.25,7.4
-5.65,50.15,10.6
-5.65,50.05,6.3
-5.55,57.95,5.6
-5.55,57.85,5.7
-5.55,57.75,2.8
-5.55,57.65,2
-5.55,57.55,2.1
-5.55,57.45,1.9
-5.55,57.35,2.1
-5.55,57.25,2.4
-5.55,57.15,0.9
-5.55,57.05,0.7
-5.55,56.95,0.7
-5.55,56.85,0.6
-5.55,56.75,1.1
-5.55,56.65,1.2
-5.55,56.55,1.2
-5.55,56.45,3.8
-5.55,56.35,2.8
-5.55,56.25,4
-5.55,56.15,4.8
-5.55,56.05,5.4
-5.55,55.95,2
-5.55,55.85,3.7
-5.55,55.75,5.4
-5.55,55.65,5.4
-5.55,55.55,4.8
-5.55,55.45,3.3
-5.55,55.35,3.4
-5.55,54.65,6.2
-5.55,54.55,5.7
-5.55,54.45,6.2
-5.55,54.35,7.4
-5.55,54.25,5.4
-5.55,50.25,5.9
-5.55,50.15,9.9
-5.55,50.05,6.1
-5.45,58.05,3.5
-5.45,57.85,6.4
-5.45,57.75,3.6
-5.45,57.65,2.4
-5.45,57.55,1.8
-5.45,57.45,0.9
-5.45,57.35,2
-5.45,57.25,1.1
-5.45,57.05,1
-5.45,56.95,0.8
-5.45,56.85,0.9
-5.45,56.75,0.9
-5.45,56.65,1.5
-5.45,56.55,3.8
-5.45,56.45,3.4
-5.45,56.35,3.7
-5.45,56.25,5.9
-5.45,56.15,6.9
-5.45,56.05,4.9
-5.45,55.95,2
-5.45,55.85,3.4
-5.45,55.75,5.7
-5.45,55.65,6.9
-5.45,55.55,3.7
-5.45,54.55,6.7
-5.45,54.45,6.7
-5.45,54.35,6.1
-5.45,50.25,5
-5.45,50.15,8.1
-5.35,58.25,3.9
-5.35,58.15,3.5
-5.35,58.05,2.9
-5.35,57.95,3.6
-5.35,57.85,2.9
-5.35,57.75,3.1
-5.35,57.65,2.8
-5.35,57.55,1.2
-5.35,57.45,1
-5.35,57.35,2.1
-5.35,57.15,1.1
-5.35,57.05,0.8
-5.35,56.95,0.7
-5.35,56.85,0.9
-5.35,56.75,1
-5.35,56.55,4.6
-5.35,56.45,3.5
-5.35,56.35,4.6
-5.35,56.25,3.1
-5.35,56.15,8.6
-5.35,56.05,3.5
-5.35,55.95,1.8
-5.35,55.85,2.6
-5.35,55.75,7.9
-5.35,55.65,5.5
-5.35,55.55,4.9
-5.35,55.45,4.1
-5.35,51.85,4.8
-5.35,50.25,7.5
-5.35,50.15,7.1
-5.35,50.05,7.3
-5.25,58.25,3.8
-5.25,58.15,3.3
-5.25,58.05,2.8
-5.25,57.95,3.5
-5.25,57.85,3.8
-5.25,57.75,3.3
-5.25,57.65,1.2
-5.25,57.55,1
-5.25,57.45,0.9
-5.25,57.35,1
-5.25,57.15,1.2
-5.25,57.05,1.1
-5.25,56.95,0.7
-5.25,56.85,2.5
-5.25,56.75,0.9
-5.25,56.65,1.5
-5.25,56.55,5
-5.25,56.45,5.8
-5.25,56.35,4.9
-5.25,56.25,4.1
-5.25,56.15,6.2
-5.25,56.05,2.5
-5.25,55.95,1.9
-5.25,55.85,2.7
-5.25,55.75,7
-5.25,55.65,4.5
-5.25,55.55,3.1
-5.25,55.45,4.1
-5.25,51.95,4.9
-5.25,51.85,7.4
-5.25,51.75,6.9
-5.25,50.35,3.8
-5.25,50.25,7.8
-5.25,50.15,5.8
-5.25,50.05,8.1
-5.25,49.95,4.8
-5.15,58.45,2.9
-5.15,58.35,4.6
-5.15,58.25,3.3
-5.15,58.15,2.6
-5.15,58.05,2.6
-5.15,57.95,2.8
-5.15,57.85,1.6
-5.15,57.75,3.6
-5.15,57.65,1.3
-5.15,57.55,1.1
-5.15,57.45,1
-5.15,57.35,1
-5.15,57.25,1.1
-5.15,57.15,1.2
-5.15,57.05,1.2
-5.15,56.95,1.1
-5.15,56.85,1.1
-5.15,56.75,1.5
-5.15,56.65,1.1
-5.15,56.55,1.8
-5.15,56.45,2.3
-5.15,56.35,4.3
-5.15,56.25,6.2
-5.15,56.15,6.5
-5.15,56.05,3.1
-5.15,55.95,2.9
-5.15,55.85,4
-5.15,55.75,4.7
-5.15,55.65,7.6
-5.15,55.55,2.7
-5.15,55.45,4.1
-5.15,55.05,2.9
-5.15,54.95,6.1
-5.15,54.85,6.1
-5.15,51.95,9
-5.15,51.85,9.9
-5.15,51.75,6.9
-5.15,51.65,5.2
-5.15,50.45,6
-5.15,50.35,6.4
-5.15,50.25,7.7
-5.15,50.15,6.9
-5.15,50.05,6.8
-5.15,49.95,5.1
-5.15,48.45,10.2
-5.05,58.55,3.3
-5.05,58.45,2.7
-5.05,58.35,4
-5.05,58.25,2.4
-5.05,58.15,2.2
-5.05,58.05,1.7
-5.05,57.95,2.1
-5.05,57.85,2.8
-5.05,57.75,3.1
-5.05,57.65,1.3
-5.05,57.55,1.1
-5.05,57.45,1.2
-5.05,57.35,0.9
-5.05,57.25,1.1
-5.05,57.15,1.3
-5.05,57.05,1.4
-5.05,56.95,1.7
-5.05,56.85,1.5
-5.05,56.75,1.4
-5.05,56.65,1
-5.05,56.55,1.1
-5.05,56.45,1.4
-5.05,56.35,4.1
-5.05,56.25,2.2
-5.05,56.15,5.1
-5.05,56.05,2.7
-5.05,55.95,3
-5.05,55.85,4.8
-5.05,55.75,8.8
-5.05,55.55,5
-5.05,55.45,3.6
-5.05,55.05,5.8
-5.05,54.95,5.2
-5.05,54.85,7.6
-5.05,54.75,7.2
-5.05,52.05,6.3
-5.05,51.95,6.4
-5.05,51.85,5.5
-5.05,51.75,6.1
-5.05,51.65,7.6
-5.05,50.55,7.9
-5.05,50.45,8.3
-5.05,50.35,7.3
-5.05,50.25,6.3
-5.05,50.15,8.6
-5.05,50.05,7.7
-5.05,48.45,10.7
-4.95,58.65,1.4
-4.95,58.55,1.8
-4.95,58.45,3.2
-4.95,58.35,2.5
-4.95,58.25,2.7
-4.95,58.15,2.7
-4.95,58.05,2.6
-4.95,57.95,2
-4.95,57.85,2.5
-4.95,57.75,3.2
-4.95,57.65,3.6
-4.95,57.55,1
-4.95,57.45,1.3
-4.95,57.35,1.5
-4.95,57.25,1.4
-4.95,57.15,1.5
-4.95,57.05,1.4
-4.95,56.95,1.3
-4.95,56.85,1.5
-4.95,56.75,3.2
-4.95,56.65,1.3
-4.95,56.55,1
-4.95,56.45,1.5
-4.95,56.35,1.2
-4.95,56.25,2.4
-4.95,56.15,1.9
-4.95,56.05,3.5
-4.95,55.95,3.1
-4.95,55.85,4.4
-4.95,55.75,9.9
-4.95,55.15,5.4
-4.95,55.05,5.5
-4.95,54.95,5
-4.95,54.85,7.1
-4.95,54.75,6.2
-4.95,54.65,6.2
-4.95,52.05,5.6
-4.95,51.95,5.9
-4.95,51.85,5.3
-4.95,51.75,5.6
-4.95,51.65,7
-4.95,50.55,8
-4.95,50.45,7.3
-4.95,50.35,7.3
-4.95,50.25,6.5
-4.95,50.15,9.5
-4.85,58.65,1.5
-4.85,58.55,1.5
-4.85,58.45,2.9
-4.85,58.35,3.2
-4.85,58.25,3.1
-4.85,58.15,2.1
-4.85,58.05,2.9
-4.85,57.95,2.2
-4.85,57.85,2.7
-4.85,57.75,3.4
-4.85,57.65,3.7
-4.85,57.55,1.3
-4.85,57.45,1.4
-4.85,57.35,3.7
-4.85,57.25,3.3
-4.85,57.15,3.2
-4.85,57.05,1.5
-4.85,56.95,1.3
-4.85,56.85,1.1
-4.85,56.75,1.6
-4.85,56.65,1.3
-4.85,56.55,1.5
-4.85,56.45,1.8
-4.85,56.35,1.8
-4.85,56.25,1.9
-4.85,56.15,1.8
-4.85,56.05,4.9
-4.85,55.95,5.3
-4.85,55.85,5.8
-4.85,55.75,10.9
-4.85,55.65,7.8
-4.85,55.35,5
-4.85,55.25,5.8
-4.85,55.15,4.6
-4.85,55.05,4.5
-4.85,54.95,5.5
-4.85,54.85,5.1
-4.85,54.65,5.9
-4.85,52.05,5.3
-4.85,51.95,5.1
-4.85,51.85,4.8
-4.85,51.75,5.8
-4.85,51.65,8.9
-4.85,50.55,5.5
-4.85,50.45,6.8
-4.85,50.35,7.1
-4.85,50.25,6.5
-4.75,58.55,1.3
-4.75,58.45,0.9
-4.75,58.35,2.9
-4.75,58.25,3.2
-4.75,58.15,0.9
-4.75,58.05,1.2
-4.75,57.95,1.3
-4.75,57.85,3
-4.75,57.75,1.4
-4.75,57.65,3.2
-4.75,57.55,2.7
-4.75,57.45,3.4
-4.75,57.35,3.7
-4.75,57.25,3.6
-4.75,57.15,2.6
-4.75,57.05,1.4
-4.75,56.95,0.9
-4.75,56.85,0.8
-4.75,56.75,0.9
-4.75,56.65,1.1
-4.75,56.55,1.1
-4.75,56.45,1.6
-4.75,56.35,1.5
-4.75,56.25,1.4
-4.75,56.15,3.3
-4.75,56.05,4.9
-4.75,55.95,4.5
-4.75,55.85,4.8
-4.75,55.75,5.8
-4.75,55.65,7.2
-4.75,55.45,5.8
-4.75,55.35,8.1
-4.75,55.25,4.7
-4.75,55.15,4.5
-4.75,55.05,5.5
-4.75,54.95,4.9
-4.75,54.85,5.5
-4.75,54.25,4.6
-4.75,54.15,8.2
-4.75,54.05,5.9
-4.75,52.85,6.7
-4.75,52.75,4.4
-4.75,52.15,5.4
-4.75,52.05,5.8
-4.75,51.95,3.9
-4.75,51.85,5.6
-4.75,51.75,8.4
-4.75,51.65,9.3
-4.75,50.65,6.8
-4.75,50.55,4.7
-4.75,50.45,5.9
-4.75,50.35,7.4
-4.75,50.25,6.1
-4.75,48.55,9
-4.75,48.45,6.4
-4.75,48.35,6.6
-4.75,48.05,6.5
-4.65,58.55,4.7
-4.65,58.45,0.8
-4.65,58.35,2.7
-4.65,58.25,1.2
-4.65,58.15,3.4
-4.65,58.05,1.5
-4.65,57.95,3.3
-4.65,57.85,2.5
-4.65,57.75,3
-4.65,57.65,3.2
-4.65,57.55,3.9
-4.65,57.45,3.5
-4.65,57.35,4.3
-4.65,57.25,4.1
-4.65,57.15,3
-4.65,57.05,1.4
-4.65,56.95,0.8
-4.65,56.85,1
-4.65,56.75,1.1
-4.65,56.65,1.2
-4.65,56.55,1.1
-4.65,56.45,1.3
-4.65,56.35,1.2
-4.65,56.25,1.4
-4.65,56.15,4.1
-4.65,56.05,4.6
-4.65,55.95,6
-4.65,55.85,5.6
-4.65,55.75,4.8
-4.65,55.65,5.3
-4.65,55.55,7.7
-4.65,55.45,6.2
-4.65,55.35,7
-4.65,55.25,5
-4.65,55.15,4.5
-4.65,55.05,4.6
-4.65,54.95,4.4
-4.65,54.85,5.7
-4.65,54.75,6.6
-4.65,54.25,6.4
-4.65,54.15,6.8
-4.65,54.05,6.8
-4.65,53.35,4.6
-4.65,53.25,6.6
-4.65,52.95,5.8
-4.65,52.85,8.3
-4.65,52.15,5.9
-4.65,52.05,5.7
-4.65,51.95,6.8
-4.65,51.85,7.1
-4.65,51.75,7.2
-4.65,51.65,7.3
-4.65,51.15,4.1
-4.65,50.75,8.2
-4.65,50.65,7.8
-4.65,50.55,7.9
-4.65,50.45,8.9
-4.65,50.35,7.8
-4.65,48.55,8
-4.65,48.45,7.6
-4.65,48.35,7.9
-4.65,48.05,9.1
-4.55,58.55,5.3
-4.55,58.45,2.5
-4.55,58.35,1.3
-4.55,58.25,1.3
-4.55,58.15,1.4
-4.55,58.05,1.7
-4.55,57.95,1.9
-4.55,57.85,2.7
-4.55,57.75,3.2
-4.55,57.65,3.4
-4.55,57.55,3
-4.55,57.45,3.6
-4.55,57.35,3.9
-4.55,57.25,3.9
-4.55,57.15,3.2
-4.55,57.05,1.2
-4.55,56.95,0.8
-4.55,56.85,0.9
-4.55,56.75,2.5
-4.55,56.65,1.8
-4.55,56.55,1.4
-4.55,56.45,1.8
-4.55,56.35,1.5
-4.55,56.25,3.6
-4.55,56.15,4.6
-4.55,56.05,9
-4.55,55.95,5.8
-4.55,55.85,5.9
-4.55,55.75,5.4
-4.55,55.65,6.8
-4.55,55.55,6.8
-4.55,55.45,8.2
-4.55,55.35,7.4
-4.55,55.25,4.9
-4.55,55.15,5.3
-4.55,55.05,5
-4.55,54.95,4.8
-4.55,54.85,6.4
-4.55,54.75,5.6
-4.55,54.35,4.9
-4.55,54.25,5.8
-4.55,54.15,5.1
-4.55,53.45,4.2
-4.55,53.35,8.4
-4.55,53.25,8.7
-4.55,52.95,8.5
-4.55,52.85,7.1
-4.55,52.75,4.5
-4.55,52.15,8
-4.55,52.05,6.1
-4.55,51.95,7.4
-4.55,51.85,6.7
-4.55,51.75,9.4
-4.55,51.05,4.6
-4.55,50.95,9.9
-4.55,50.85,6.7
-4.55,50.75,8.2
-4.55,50.65,5.4
-4.55,50.55,5.2
-4.55,50.45,8
-4.55,50.35,8
-4.55,48.65,5.7
-4.55,48.55,7.2
-4.55,48.45,6.5
-4.55,48.35,6.5
-4.55,48.25,6.7
-4.55,48.15,9
-4.55,48.05,8.8
-4.45,58.55,5
-4.45,58.45,2.7
-4.45,58.35,3
-4.45,58.25,1.1
-4.45,58.15,1.3
-4.45,58.05,1.8
-4.45,57.95,3.2
-4.45,57.85,2.7
-4.45,57.75,2.9
-4.45,57.65,2.9
-4.45,57.55,2.7
-4.45,57.45,3.1
-4.45,57.35,3.2
-4.45,57.25,3.6
-4.45,57.15,3.2
-4.45,57.05,1.3
-4.45,56.95,0.9
-4.45,56.85,1.8
-4.45,56.75,3
-4.45,56.65,1.7
-4.45,56.55,1.9
-4.45,56.45,1.7
-4.45,56.35,2.4
-4.45,56.25,4.8
-4.45,56.15,5.7
-4.45,56.05,8.2
-4.45,55.95,5.8
-4.45,55.85,6
-4.45,55.75,5.3
-4.45,55.65,5.6
-4.45,55.55,7.4
-4.45,55.45,7.6
-4.45,55.35,6.4
-4.45,55.25,5.1
-4.45,55.15,5.6
-4.45,55.05,5.8
-4.45,54.95,5.8
-4.45,54.85,5.5
-4.45,54.75,5.1
-4.45,54.65,5.2
-4.45,54.35,5.1
-4.45,54.25,4.8
-4.45,54.15,4.7
-4.45,53.45,4.7
-4.45,53.35,8.1
-4.45,53.25,8.5
-4.45,53.15,9.2
-4.45,52.95,5.9
-4.45,52.85,7.5
-4.45,52.75,4.5
-4.45,52.15,7.6
-4.45,52.05,5.6
-4.45,51.95,6.5
-4.45,51.85,7.4
-4.45,51.75,7.1
-4.45,51.05,5.9
-4.45,50.95,8
-4.45,50.85,6.2
-4.45,50.75,5.5
-4.45,50.65,5.5
-4.45,50.55,6.6
-4.45,50.45,8.7
-4.45,50.35,7.7
-4.45,48.65,7.4
-4.45,48.55,7.4
-4.45,48.45,6.4
-4.45,48.35,6.2
-4.45,48.25,7.7
-4.45,48.05,7
-4.45,47.95,7.2
-4.35,58.55,4.7
-4.35,58.45,2.5
-4.35,58.35,2.8
-4.35,58.25,3.5
-4.35,58.15,3.9
-4.35,58.05,3.9
-4.35,57.95,3
-4.35,57.85,3
-4.35,57.75,2.8
-4.35,57.65,2.7
-4.35,57.55,3.8
-4.35,57.45,4.1
-4.35,57.35,2.9
-4.35,57.25,3.6
-4.35,57.15,1
-4.35,57.05,2.8
-4.35,56.95,1.8
-4.35,56.85,2.5
-4.35,56.75,3
-4.35,56.65,1.9
-4.35,56.55,1.7
-4.35,56.45,2.1
-4.35,56.35,3.8
-4.35,56.25,5.1
-4.35,56.15,7.2
-4.35,56.05,6.4
-4.35,55.95,5.7
-4.35,55.85,6.2
-4.35,55.75,6.2
-4.35,55.65,5.1
-4.35,55.55,7.4
-4.35,55.45,7.4
-4.35,55.35,6.5
-4.35,55.25,5.4
-4.35,55.15,6.3
-4.35,55.05,5.3
-4.35,54.95,5.6
-4.35,54.85,3.7
-4.35,54.75,5.4
-4.35,54.65,5
-4.35,54.45,3.6
-4.35,54.35,4.9
-4.35,54.25,5.8
-4.35,54.15,3.3
-4.35,53.45,4
-4.35,53.35,6.4
-4.35,53.25,6.2
-4.35,53.15,6.7
-4.35,53.05,7.9
-4.35,52.95,6.3
